OBJECTID,X,Y,Z
285,-183358,-2324358,978.6823684
286,-183401,-2324175,975.5118349
287,-183591,-2324205,978.1985629
288,-183682,-2324220,978.9699653
289,-184167,-2324249,979.7462947
290,-182631,-2323538,964.9687023
291,-183642,-2322986,972.1266051
292,-183829,-2322971,974.8456637
293,-183984,-2322351,985.443168
294,-184107,-2321936,986.7753624
295,-183967,-2321925,986.3373092
296,-183760,-2321896,985.2851564
297,-183679,-2321902,983.9199026
298,-183583,-2321932,982.7075781
299,-183437,-2321944,981.4248549
300,-183281,-2321934,980.7385892
301,-183222,-2322006,980.7287816
302,-183129,-2321968,980.1080493
303,-183054,-2321952,979.7373362
304,-182973,-2322071,979.0723402
305,-182888,-2322640,971.546875
306,-182869,-2322304,977.8607824
307,-182355,-2323244,965.4515496
308,-182274,-2323251,965.3981585
309,-182292,-2323384,965.5133933
310,-181755,-2323314,966.768742
311,-181977,-2323319,965.6606398
312,-181791,-2323559,973.2998501
313,-182749,-2324204,973.9035764
314,-182885,-2324171,971.568284
315,-183035,-2323371,967.5930777
316,-183043,-2323055,971.2657042
317,-183249,-2322972,970.1979272
318,-182401,-2323106,965.3898557
319,-182270,-2323724,970.727053
320,-182143,-2323464,966.2141907
321,-181964,-2323163,965.2480274
322,-183274,-2322880,972.9110264
323,-182226,-2322647,967.9433606
324,-182112,-2323061,965.3290856
325,-182112,-2323061,965.3290856
326,-181829,-2323938,983.1476717
327,-182561,-2324106,975.4717073
328,-182094,-2324300,983.4317524
329,-181838,-2322902,965.4179723
330,-181803,-2322455,973.3680117
331,-181587,-2322832,967.0158686
332,-181545,-2323128,966.4914047
333,-181483,-2323493,974.7991679
334,-181877,-2323822,979.5304646
335,-181589,-2323800,982.2509015
336,-181215,-2323829,988.0237172
337,-181451,-2323810,984.1154838
338,-182185,-2323370,965.3415396
339,-181497,-2323874,985.0771344
340,-182719,-2323193,966.7625835
341,-183141,-2323880,967.3024902
342,-183177,-2324035,970.7719053
343,-184513,-2323457,971.3521786
344,-184535,-2323522,973.603023
345,-184619,-2323763,977.5888035
346,-183479,-2323719,968.3352909
347,-183294,-2323643,966.5955821
348,-182150,-2322720,966.8988081
349,-182017,-2322686,967.5266346
350,-182321,-2322392,972.8063196
351,-182150,-2323553,968.4864054
352,-181742,-2323765,980.2484327
353,-181816,-2323984,984.6567059
354,-181911,-2324157,985.5243643
355,-181642,-2324268,989.5355753
356,-182310,-2324126,978.2173058
357,-182113,-2324119,982.0802092
358,-181998,-2323700,974.7912827
359,-182067,-2323740,975.3272298
360,-181219,-2323356,975.886506
361,-181326,-2323573,979.5600207
362,-181271,-2323914,988.7657735
363,-181150,-2324149,994.0904677
364,-181286,-2324206,992.4945936
365,-182067,-2324572,985.1051815
366,-181985,-2324579,984.1723936
367,-182995,-2324319,975.8395695
368,-182916,-2324348,975.7663936
369,-182729,-2324475,977.2010596
370,-183580,-2323958,972.2425091
371,-183754,-2323989,975.4478539
372,-183837,-2323893,973.8833396
373,-183802,-2323873,972.8589197
374,-183937,-2324133,977.9384402
375,-184075,-2324009,977.2830795
376,-184109,-2324232,979.6650711
377,-184012,-2323631,971.6139504
378,-182516,-2323524,965.3673703
379,-182284,-2323588,967.0319484
380,-182126,-2323555,968.6321086
381,-181795,-2323401,968.3943469
382,-181535,-2322476,974.0184541
383,-181475,-2322863,967.3171602
384,-181741,-2323338,967.4445494
385,-181672,-2323185,965.5729817
386,-181608,-2323416,970.6646922
387,-181476,-2323291,969.6270579
388,-181269,-2323149,970.7819547
389,-181371,-2323209,969.6986107
390,-181441,-2322641,971.0440411
391,-182061,-2323673,973.4801871
392,-181884,-2323709,976.5209277
393,-182427,-2323959,974.5612297
394,-183151,-2324217,975.3808787
395,-183162,-2324149,973.445126
396,-183072,-2324156,972.692108
397,-182797,-2322940,972.6271389
398,-183004,-2324116,970.6962412
399,-182949,-2324143,970.9681933
