ID,Distance,Elevation
1,0,2.010619556145948
2,4.7120106450608805,1.9850567373803338
3,9.424021290121761,2.00573183952549
4,14.136031935182643,1.9746914961015243
5,18.848042580243522,1.8670133240371758
6,23.560053225304404,1.766847175531932
7,28.272063870365287,1.7730997080582256
8,32.984074515426165,1.8578011550179228
9,37.696085160487044,1.9531415237327932
10,42.40809580554793,2.0148936680025145
11,47.12010645060881,2.0015935547930868
12,51.83211709566969,1.9114482751185888
13,56.54412774073057,1.7757470045432515
14,61.25613838579145,1.6890380056595287
15,65.96814903085233,1.6826355936525488
16,70.68015967591322,1.6827696347888832
17,75.39217032097409,1.6153051055998382
18,80.10418096603497,1.4977555138175376
19,84.81619161109586,1.3671541409834398
20,89.52820225615675,1.2636025191623048
21,94.24021290121762,1.2614891114771174
22,98.9522235462785,1.3474101244868029
23,103.66423419133938,1.4212699565840998
24,108.37624483640026,1.3756904360170665
25,113.08825548146115,1.2894218486564202
26,117.80026612652203,1.3008776630198111
27,122.5122767715829,1.3972883183526774
28,127.22428741664378,1.4436686968074355
29,131.93629806170466,1.3956187315952775
30,136.64830870676553,1.3468134680891144
31,141.36031935182643,1.3521213265206427
32,146.0723299968873,1.3791723150934558
33,150.78434064194818,1.3614428083890289
34,155.49635128700908,1.290073884417552
35,160.20836193206995,1.2040217184539745
36,164.92037257713082,1.126917417243476
37,169.63238322219172,1.1090776772323352
38,174.3443938672526,1.159182524389621
39,179.0564045123135,1.2418124558301238
40,183.76841515737436,1.2571039862807916
41,188.48042580243524,1.1887160500427172
42,193.19243644749614,1.1153873767415756
43,197.904447092557,1.1113706777758454
44,202.61645773761788,1.14883149284553
45,207.32846838267875,1.1658405558725766
46,212.04047902773965,1.136125423497915
47,216.75248967280052,1.1254502011185932
48,221.4645003178614,1.1509468231929532
49,226.1765109629223,1.1824581091417063
50,230.88852160798317,1.174526402888154
51,235.60053225304407,1.1604194014466884
52,240.31254289810494,1.14452523976078
53,245.0245535431658,1.0912107592362328
54,249.73656418822668,0.988749865242071
55,254.44857483328755,0.8893917902360045
56,259.1605854783485,0.8738865999872978
57,263.8725961234093,0.9623650307781835
58,268.5846067684702,1.0763494184338924
59,273.29661741353107,1.1092264770510418
60,278.00862805859197,1.048881064303714
61,282.72063870365287,0.9577865729773014
62,287.43264934871377,0.9025294307812146
63,292.1446599937746,0.940532561086014
64,296.8566706388355,1.047171578621044
65,301.56868128389635,1.1646880625524365
66,306.2806919289573,1.2135125195186904
67,310.99270257401815,1.1531532694297595
68,315.70471321907905,1.0157883801019294
69,320.4167238641399,0.9141821897868018
70,325.1287345092008,0.9182145167508051
71,329.84074515426164,0.938215968009672
72,334.5527557993226,0.8789511247393875
73,339.26476644438344,0.7900386988816934
74,343.97677708944434,0.7471667887170309
75,348.6887877345052,0.7494364466443828
76,353.4007983795661,0.7943830004294776
77,358.112809024627,0.880805069637745
78,362.8248196696878,0.9323776445542761
79,367.5368303147487,0.8839595729209145
80,372.24884095980957,0.780337907012381
81,376.96085160487047,0.7266361933546444
82,381.67286224993137,0.7336771273917293
83,386.38487289499227,0.7257336515250472
84,391.0968835400531,0.6787282525753382
85,395.808894185114,0.6254578520997711
86,400.52090483017486,0.5864680097961354
87,405.23291547523576,0.5458317937997208
88,409.9449261202966,0.5110821021674593
89,414.6569367653575,0.4885225063235905
90,419.36894741041846,0.4661882217453152
91,424.0809580554793,0.4635468918713358
92,428.7929687005402,0.4576346783051122
93,433.50497934560104,0.4072396061917516
94,438.21698999066194,0.3572065987204951
95,442.9290006357228,0.4207125553148482
96,447.6410112807837,0.5458886384531421
97,452.3530219258446,0.620185852335112
98,457.06503257090543,0.6074606016194304
99,461.77704321596633,0.5495043284044747
100,466.4890538610273,0.48280189731717504
101,471.20106450608813,0.4938828076063828
102,475.91307515114903,0.5966925076306993
103,480.6250857962099,0.682642143959697
104,485.3370964412708,0.6514546357402651
105,490.0491070863316,0.6251265146781043
106,494.7611177313925,0.7162448144670892
107,499.47312837645336,0.8553147909823338
108,504.18513902151426,0.9478825692467581
109,508.8971496665751,0.9888905513503232
110,513.609160311636,0.9665468765224543
111,518.321170956697,0.8849552632900668
112,523.0331816017579,0.8675131956894899
113,527.7451922468186,0.9945436445209452
114,532.4572028918795,1.1642096940645703
115,537.1692135369404,1.2396276878218935
116,541.8812241820013,1.2627755705363768
117,546.5932348270621,1.3372799022864004
118,551.305245472123,1.4324464015547549
119,556.0172561171839,1.4696485602065203
120,560.7292667622448,1.4545509190261328
121,565.4412774073057,1.4535339620574632
122,570.1532880523666,1.4849748785304286
123,574.8652986974275,1.5324346272146565
124,579.5773093424884,1.5496563059833062
125,584.2893199875492,1.515314744137413
126,589.0013306326101,1.4519514150359782
127,593.713341277671,1.4117038010087275
128,598.4253519227319,1.3782393622701647
129,603.1373625677927,1.400582994726445
130,607.8493732128536,1.540536962766737
131,612.5613838579146,1.7702231657121479
132,617.2733945029754,1.9830616148469642
133,621.9854051480363,2.1134420834866887
134,626.6974157930972,2.1770724187644657
135,631.4094264381581,2.2282528204768695
136,636.1214370832189,2.288689337430208
137,640.8334477282798,2.3913291137001593
138,645.5454583733407,2.5120832444155408
139,650.2574690184016,2.681646714370094
140,654.9694796634624,2.926254592718057
141,659.6814903085233,3.2347538189217966
142,664.3935009535843,3.4624087718293595
143,669.1055115986452,3.5105723646058538
144,673.817522243706,3.3765509034795267
145,678.5295328887669,3.1966522886978055
146,683.2415435338278,3.1079589458080363
147,687.9535541788887,3.157843777653039
148,692.6655648239495,3.215114023845611
