ID,Distance,Elevation
158,731.1268777556169,958.3343358470595
159,735.7837368496017,958.3004175194857
160,740.4405959435866,958.342083541406
161,745.0974550375713,958.4325319635461
162,749.7543141315562,958.5305973834384
163,754.411173225541,958.6295209765595
164,759.0680323195257,958.7460621015149
165,763.7248914135106,958.8304388561919
166,768.3817505074954,958.8476139516424
167,773.0386096014803,958.8289921054679
168,777.695468695465,958.8463790362227
169,782.3523277894499,958.9292412882837
170,787.0091868834348,959.0388066842838
171,791.6660459774196,959.1566296690435
172,796.3229050714043,959.2726822891681
173,800.9797641653893,959.3917429524475
174,805.636623259374,959.516356032844
175,810.2934823533589,959.6249908745092
176,814.9503414473436,959.6627672697905
177,819.6072005413286,959.6100416108814
178,824.2640596353133,959.5403019098883
179,828.9209187292981,959.5216732142984
