OBJECTID,X,Y,Z
307,-182355,-2323244,962.2498069
308,-182274,-2323251,962.761916
309,-182292,-2323384,961.4573771
310,-181755,-2323314,965.8237394
311,-181977,-2323319,964.3956739
312,-181791,-2323559,972.4606138
313,-182749,-2324204,973.6677408
314,-182885,-2324171,971.0875526
315,-183035,-2323371,969.4523249
316,-183043,-2323055,971.3377106
317,-183249,-2322972,970.6908633
318,-182401,-2323106,963.6036283
319,-182270,-2323724,970.3188672
320,-182143,-2323464,965.1693135
321,-181964,-2323163,962.7153952
322,-183274,-2322880,972.3122185
323,-182226,-2322647,967.250187
324,-182112,-2323061,961.8126159
325,-182112,-2323061,961.8126159
326,-181829,-2323938,982.6323236
327,-182561,-2324106,974.6639324
328,-182094,-2324300,982.7844051
329,-181838,-2322902,964.145923
330,-181803,-2322455,972.9580628
331,-181587,-2322832,965.6184011
332,-181545,-2323128,965.3798522
333,-181483,-2323493,973.797809
334,-181877,-2323822,978.7633537
335,-181589,-2323800,981.3215023
336,-181215,-2323829,987.6311526
337,-181451,-2323810,983.4589597
338,-182185,-2323370,964.1771419
339,-181497,-2323874,983.8779628
340,-182719,-2323193,967.7738041
341,-183141,-2323880,966.3344397
342,-183177,-2324035,970.3650573
343,-184513,-2323457,969.2069843
344,-184535,-2323522,972.4351969
345,-184619,-2323763,977.3788882
346,-183479,-2323719,967.9650654
347,-183294,-2323643,965.5489585
348,-182150,-2322720,966.3120049
349,-182017,-2322686,967.2350835
350,-182321,-2322392,972.8271486
351,-182150,-2323553,967.485195
352,-181742,-2323765,979.2224629
353,-181816,-2323984,983.954585
354,-181911,-2324157,985.0504549
355,-181642,-2324268,989.0375552
356,-182310,-2324126,977.7239255
357,-182113,-2324119,981.5385247
358,-181998,-2323700,974.012398
359,-182067,-2323740,974.5144517
360,-181219,-2323356,975.1391075
361,-181326,-2323573,978.7562445
362,-181271,-2323914,988.5238146
363,-181150,-2324149,993.3739777
364,-181286,-2324206,991.8934965
365,-182067,-2324572,983.4035937
366,-181985,-2324579,983.7078495
367,-182995,-2324319,975.3285249
368,-182916,-2324348,974.1566121
369,-182729,-2324475,975.1735846
370,-183580,-2323958,971.7374567
371,-183754,-2323989,974.8153633
372,-183837,-2323893,973.4354796
373,-183802,-2323873,971.995627
374,-183937,-2324133,977.9982705
375,-184075,-2324009,977.0152225
376,-184109,-2324232,979.453125
377,-184012,-2323631,970.3729987
378,-182516,-2323524,964.5847976
379,-182284,-2323588,966.0697394
380,-182126,-2323555,968.0374563
381,-181795,-2323401,967.3578497
382,-181535,-2322476,973.5494695
383,-181475,-2322863,966.4354487
384,-181741,-2323338,966.428883
385,-181672,-2323185,964.6593949
386,-181608,-2323416,969.9102766
387,-181476,-2323291,968.8255314
388,-181269,-2323149,970.4411036
389,-181371,-2323209,968.8314251
390,-181441,-2322641,970.1779661
391,-182061,-2323673,972.3228444
392,-181884,-2323709,975.9579989
393,-182427,-2323959,973.9957815
394,-183151,-2324217,974.4124117
395,-183162,-2324149,973.0898751
396,-183072,-2324156,971.832733
397,-182797,-2322940,972.7803461
398,-183004,-2324116,969.164644
399,-182949,-2324143,970.4968283
400,-182871,-2323474,966.3704265
401,-182776,-2323616,964.8390602
402,-183003,-2323486,967.8186163
403,-182934,-2323649,965.3060118
404,-182130,-2324027,980.1344841
405,-182245,-2324131,979.3322378
406,-182383,-2324233,978.9042239
407,-182513,-2324222,977.0757705
408,-182460,-2324272,977.9589648
409,-183041,-2323348,969.7512961
410,-182481,-2323707,966.6376203
411,-182637,-2323920,970.2048114
412,-183479,-2322166,980.447459
413,-183366,-2322490,976.6984622
414,-183376,-2322309,978.7130888
415,-183875,-2322314,983.3560136
416,-183864,-2322585,978.2679504
417,-184022,-2323451,970.1202549
418,-184241,-2323523,973.1460995
419,-182371,-2322928,965.7851988
420,-182349,-2323695,968.1327263
421,-182594,-2323901,969.9837539
422,-182638,-2322682,970.7182852
423,-182494,-2323144,965.8937138
424,-182258,-2321902,978.398865
425,-182211,-2321928,978.5458915
426,-182178,-2321931,978.4792619
427,-182131,-2321957,978.3018096
428,-181769,-2324528,989.2182779
429,-181834,-2324523,988.6761404
430,-181710,-2324510,990.3731391
431,-181608,-2324563,992.1431282
432,-181567,-2324566,992.5476718
433,-181502,-2324572,992.5670748
434,-181310,-2324519,992.8531515
435,-181459,-2324327,990.5854264
436,-181386,-2324333,991.5272299
437,-181046,-2324179,995.8905772
438,-181031,-2323776,990.1331333
439,-181005,-2323440,982.3064908
440,-180945,-2322567,978.2804468
441,-180966,-2322835,976.7245947
442,-180940,-2322703,977.3044402
443,-180940,-2322185,981.4597318
444,-181074,-2322017,983.3806062
445,-180952,-2322026,981.9126898
446,-181120,-2322081,983.0833424
447,-181104,-2323455,979.9535686
448,-181089,-2323681,986.6997041
449,-181160,-2323856,989.5431023
450,-181430,-2324060,988.2360828
451,-181748,-2324260,988.5619543
452,-181787,-2324234,987.6037515
453,-181896,-2324383,987.0472046
454,-181652,-2324087,986.6212639
455,-181672,-2323816,980.96683
456,-181998,-2323903,979.5323489
457,-183642,-2322986,971.5773186
458,-183651,-2323300,969.5247581
459,-183589,-2323350,969.5873791
460,-183572,-2323756,967.7108569
461,-183874,-2323642,968.5913914
462,-183829,-2323691,967.5821484
463,-183834,-2323556,970.1809432
464,-183954,-2323411,965.4637665
465,-184255,-2323702,974.9777238
466,-184375,-2323468,969.7117328
467,-184333,-2323449,973.9182879
468,-184216,-2323323,971.2985311
469,-184135,-2323329,970.6467529
470,-183570,-2323621,965.7158383
471,-183402,-2324085,973.9560101
472,-183466,-2324170,975.9230654
473,-183431,-2324353,978.716968
474,-181489,-2323560,975.9381726
475,-181423,-2323655,979.7377092
476,-181355,-2323840,985.3305467
477,-183246,-2323242,967.6081938
478,-183312,-2323462,967.70177
479,-183379,-2323591,966.1964689
480,-183415,-2323836,968.7527725
481,-183130,-2323544,967.294919
482,-183250,-2323512,968.1258081
483,-183080,-2323525,967.2112842
484,-182636,-2324123,974.4397928
485,-182313,-2323855,973.2177807
486,-182167,-2324182,981.3213127
487,-182414,-2324523,980.3827922
488,-182262,-2324557,983.0565206
489,-182608,-2324485,976.9403813
490,-182536,-2324513,978.748741
491,-182140,-2324567,984.2592376
492,-182917,-2321872,978.3438387
493,-182827,-2321970,978.0604943
494,-182695,-2321957,977.6960443
495,-182547,-2321947,977.9243743
496,-182427,-2321979,977.2830661
497,-182058,-2321962,978.7260118
498,-181928,-2321973,979.7423559
499,-181758,-2321986,979.8492304
500,-181615,-2322042,980.1863398
501,-181867,-2322135,978.2101457
502,-181762,-2322143,978.4487226
503,-181664,-2322151,978.1784731
504,-181528,-2322184,978.4527802
505,-182734,-2322044,977.8374876
506,-182693,-2322138,977.2818879
507,-182689,-2322296,975.259074
508,-182517,-2322287,975.3661257
509,-182493,-2322086,977.5583321
510,-182320,-2322077,976.7798106
511,-182618,-2322121,977.1613589
512,-182422,-2322226,976.0480274
513,-184478,-2323122,977.3920529
514,-184441,-2323372,973.5479446
515,-184389,-2323534,973.4037314
516,-184406,-2323645,974.4084071
517,-184440,-2323665,974.3333654
518,-184545,-2323657,974.691096
519,-184553,-2323341,971.0840184
520,-184511,-2323119,977.6077958
521,-184226,-2322827,977.5187958
522,-184163,-2322854,977.1815323
523,-184386,-2323084,976.2105419
524,-184254,-2323072,975.8532455
525,-184164,-2323079,974.6594479
526,-183984,-2323071,973.1375273
527,-183914,-2323122,973.5186512
528,-183839,-2323195,973.211544
529,-183754,-2323269,970.5970643
530,-183676,-2323411,970.5896797
531,-183526,-2323580,966.6473716
532,-183324,-2323618,965.8853632
533,-183053,-2323595,965.3744964
534,-182825,-2323613,964.8955645
535,-182537,-2323478,963.7704402
536,-182288,-2323430,961.8351636
537,-183982,-2322734,978.0166597
538,-184033,-2322550,980.881542
539,-184104,-2322319,985.573753
540,-184195,-2322334,985.2859015
541,-184290,-2322597,981.0204004
542,-184317,-2322527,982.1528335
543,-184370,-2322680,979.6302957
544,-184402,-2322880,973.3471911
545,-182305,-2322821,966.1771552
546,-182291,-2322957,966.5132773
547,-182172,-2323101,963.2751469
548,-182130,-2323195,962.6549292
549,-182058,-2323313,963.5215669
550,-182047,-2323381,964.6257271
551,-182028,-2323135,961.5514319
552,-183872,-2322787,975.6933091
553,-183761,-2322841,974.5794803
554,-183433,-2322822,973.8854119
555,-183497,-2323110,970.0920082
556,-183597,-2323034,970.4571576
557,-183386,-2323051,971.0063524
558,-183251,-2323106,968.0816564
559,-183091,-2323254,969.3152832
560,-182498,-2322783,969.1321379
561,-182460,-2322606,970.016169
562,-182388,-2322522,970.0820108
563,-182304,-2322596,968.0941284
564,-182242,-2322646,967.5200064
565,-182161,-2322652,966.6260097
566,-182127,-2322632,967.1286189
567,-182086,-2322635,967.1020505
